,_step,rmsd_linear,lr_duration_time,estimator_coef_err_sum,estimator_intercept_err,X,_wandb,geodesic_tol,estimator_coef_err,model,estimator_intercept_hat,estimator_coef_err_norm,true_coef,lr_coef_err,linear_noise,noise_factor,lr_intercept_err,lr_intercept_err_sum,_runtime,_timestamp,true_intercept,lr_coef_err_sum,estimator_intercept_err_norm,estimator,rmsd_geodesic,lr_coef_err_norm,estimator_intercept_err_sum,estimator_coef_hat,linear_coef_hat,linear_intercept_hat,lr_intercept_err_norm,estimator_duration_time,line vs geodesic,n_gr_iterations,n_gr_jacobian_evaluations,n_gr_function_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,0
160,4,0.09535702450688374,0.0027320384979248047,0.0008102877425547675,"[0.005520184500823921, -0.005324119070985178, -0.0031796162270825157, -0.0006473632648795191, -0.0042051002246674685, -0.004615802738955621, -0.005822601815156647, 0.0002616858173928316, 0.017883252639647296, -0.0019097736376781915, -0.0023910759562208728]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.022373635166699823, 0.014813130802973598, -0.026517330666648464, -0.013477685733549814, 0.008688118716769376, -0.00046681705579507127, -0.01418197984071648, -0.03888871771880453, 0.03885550064814103, 0.0026967761590882197, 0.051662927597796726]",3,"[0.4610848089312595, 0.3457938754580114, 0.2241482212574088, 0.4435369414280924, 0.3144692565959929, 0.3851671197025538, 0.09173499616893464, 0.16862479278721523, 0.26174513169674435, 0.14055461842769915, 0.22022620808468776]",0.0870635865125944,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]","[0.020332720518731917, -0.01635113555976553, 0.02552058788674838, 0.011509781745142264, -0.010086301127975188, -0.0012452813562393583, 0.0137705142976753, 0.03814095328799655, -0.04000252926020065, -0.0033217289650702246, -0.05264165642337426]",True,0.2,"[-0.014613580148818694, -0.0014962821999314755, -0.0012414378837920514, -0.00810042599622307, -0.0019974075946543324, -0.002981088879299154, 0.004012884055095325, -0.0035873985496603367, -0.02304416359788136, -0.0008624905806216832, -0.0019525635706561797]",-0.055863954946443015,6.368359088897705,1709325075.6076062,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",-0.014374074956330809,0.02171365004074132,LLS,0.09540395392977,0.08714687853882049,-0.004430329977761965,"[-0.2567090499787366, -0.08173852288732203, 0.21952339393115025, -0.06167682830342451, 0.0010456511839673794, -0.06818101086771135, 0.06725966080692161, 0.3010261300832893, 0.20408246209421543, 0.009743108258882027, 0.17706426868376146]","[-0.2594759036563392, -0.08381354474332534, 0.21817833697351233, -0.06433838165276919, -0.0008413995326293308, -0.07049230163461126, 0.0667091822255448, 0.3000142552198781, 0.2025117955569501, 0.00889967543401381, 0.1757427467382522]","[0.4518822870538253, 0.33889237785421694, 0.2196745780795075, 0.4346846471692486, 0.3081929487290891, 0.3774797945578655, 0.08990411106316049, 0.165259309226178, 0.2565211137848675, 0.13774937105020824, 0.2158308420725625]",0.02933245164918239,0.09135079383850098,,0.0,1.0,23.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,10,True,run_egl7458v
161,4,0.0919808438770754,0.002938985824584961,-0.0052589936142204,"[0.008091531849222289, 0.008182784363581885, -0.012046353968792306, 0.012072463569463954, -0.017798985942818035, -0.00787784789436291]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.004575958633718097, 0.028252478619879465, -0.030542502159586205, 0.000607664431117344, 0.01969670915992419, -0.0186973850318371]",3,"[0.5074872424393458, 0.3680196563392308, 0.2562105533251728, 0.4772995830307004, 0.36063258240359297, 0.4283732393855939]",0.04989897993519333,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]","[0.0044437661202146594, -0.02836064643703512, 0.0305615046900809, -0.0007557111542875472, -0.019665481315882277, 0.018663975770475433]",True,0.2,"[-0.019028390660269068, -0.01611366740232778, 0.006522603137551625, -0.022358151513005575, 0.010023844073244026, -0.0013559911056303386]",-0.04230975347043711,6.454161882400513,1709325062.469651,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",0.0048874076735660466,0.028322327874394145,LLS,0.09203108183588386,0.04993721196537148,-0.009376408023705124,"[-0.2237911322036504, 0.050055000303177014, 0.4733953593843976, -0.08565463002442159, 0.19897456270146693, -0.13309131466940757]","[-0.2184859176114619, 0.053902236426076056, 0.47607375571144583, -0.08066499383067513, 0.2027445751837311, -0.12861314897293072]","[0.4963457739754272, 0.3599400849681421, 0.2505856596110481, 0.4668208600058283, 0.3527151882153216, 0.4189686543275338]",0.035587601505642746,0.062064409255981445,,0.0,1.0,13.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,5,True,run_ceo4jo57
162,4,0.05596557930290564,0.0021212100982666016,0.010165359493772494,"[-0.0015855314365395, -0.012622231550233232, -0.0010919958852149692, 0.01246538115434137]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.019922650976591252, 0.011809572497928413, 0.01270762919629584, 0.005570808776139496]",3,"[0.6150980730300429, 0.4602859610562075, 0.2916299681468458, 0.5698624011881824]",0.026998069833411475,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]","[0.008658527600949942, -0.020201661140757665, -0.018047068328411853, -0.016051630910938725]",True,0.2,"[-0.004144762507613087, 0.008333570510843713, -0.0016248660602125595, -0.017773517150832197]",-0.01520957520781413,6.3916308879852295,1709325048.159318,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",-0.0456418327791583,0.01784412568831249,LLS,0.05597756547694415,0.03265622058986281,-0.0028343777176463303,"[0.041423145129882905, 0.29675801662124857, -0.118466538397315, -0.22378113127785115]","[0.034134335494224136, 0.29130370470708805, -0.12192230490850642, -0.23053390574244811]","[0.6092699382687377, 0.4559246913215169, 0.2888667360228655, 0.5644628803391495]",0.02012872463243203,0.0461430549621582,,0.0,1.0,9.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,3,True,run_k4n51ck2
163,5,0.04555994721984373,0.001334428787231445,0.016129812686654817,"[0.009468978416139253, -0.003971332444513531, -0.01310066209051619]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.017233826430689943, 0.005599161040202874, 0.027764478077141885]",3,"[0.7451241690697846, 0.5545773232615532, 0.3704510294115994]",0.03315451131736623,"[-0.06153535730683801, -0.06440989090257054, 0.22918386477442648]","[0.01381988821077134, -0.008124751039923911, -0.029437016852103037]",True,0.2,"[-0.011944766285078567, 0.0021281565132200697, 0.011868960137534523]",0.0020523503656760256,6.766495227813721,1709325035.035159,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",-0.023741879681255608,0.016645130844785958,LLS,0.045566976551306045,0.03351923105875133,-0.007603016118890471,"[-0.046386472036451014, -0.07154550259829061, 0.2004075811923692]","[-0.04771546909606667, -0.07253464194249445, 0.19974684792232344]","[0.7425447241506232, 0.5526575067824353, 0.3691686149291826]",0.0169728815024525,0.01913738250732422,"{'size': 103791, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '389a40e79c90ad5b1f8ec4aa2a1124890c29dd69607878fdc26a6d3587bb516c', 'path': 'media/images/line vs geodesic_5_389a40e79c90ad5b1f8e.png'}",0.0,1.0,7.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,2,True,run_irumroc0
164,4,0.04545756429563448,0.0011658668518066406,-0.00030177440341093084,"[-0.008114861118792838, -0.0009642037553805328, 0.0029491140947820182, 0.0021384845183684553, 0.001961483765415939, 0.0010271186366205831, 0.003699516111942844, 0.010252737618434982, 0.00796884528752484, 0.0004858360352376079, -0.011182598461120937]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.005185486927058447, 0.0034797136755673613, 0.011429856808755384, -0.007649979759305842, 0.004220992251254475, 0.0031814695697462148, -0.0022712689225352495, -0.00413348360774729, 0.02295294246705465, 0.002693915514378014, -0.0290204454735202]",3,"[0.4747033661893936, 0.34141981028756946, 0.21800988303006624, 0.4407332300944152, 0.3082895080480781, 0.3795083170875508, 0.08220808769373676, 0.15862577398476282, 0.2716502695203738, 0.1381531723368239, 0.22901021972942956]",0.04067708662821753,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]","[0.005036226086560069, -0.003576276385734864, -0.011483621432926389, 0.007532820734829429, -0.004301912924682541, -0.0032841566307482, 0.002256725185809959, 0.004112317290133338, -0.023010426089980662, -0.0027310490111812757, 0.028932342996704025]",True,0.1,"[6.672522745726495e-05, -0.004823919754396777, -0.00664482379039788, -0.00961005683137195, -0.007187760726969972, -0.007460823019415752, -0.005092940657156389, -0.012941235837316684, -0.01257358739503811, -0.0028279029971881864, 0.007299476468302979]",-0.061796849313491456,6.246201038360596,1709325021.2065911,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",-0.0005170101812171125,0.019812812254738497,LLS,0.04546237289876505,0.04064585078318152,0.010221472733032965,"[-0.2725386631272003, -0.06943212151046906, 0.18219998154980768, -0.06624145548470353, 0.006393656817089573, -0.07074538591549054, 0.055582226434576394, 0.2667320389071312, 0.22078215952643107, 0.01014044045795812, 0.2583943625620511]","[-0.27477239808851106, -0.07103868556929467, 0.18117412765383756, -0.06831534266308202, 0.0049429886706633145, -0.0725311769091201, 0.05519539311367946, 0.2659856192220149, 0.21950389872717008, 0.00949035538790276, 0.2573167461583305]","[0.4665625924301013, 0.33556474029975164, 0.21427119217290164, 0.4331750163340997, 0.30300259559677345, 0.3730000604177489, 0.08079828635090877, 0.15590547193852164, 0.2669916899877108, 0.13578395863364173, 0.2250828821115217]",0.026074842962969753,0.0561215877532959,,0.0,1.0,23.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,10,True,run_6ytn4j5a
165,4,0.04347503494069831,0.001417398452758789,0.015975281237025366,"[-0.005094714764948827, -0.0008184970100392763, 0.008405751649131432, -0.00017724040725380918, 0.012599397216998489, -0.007234114883273301]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.02381396543396566, 0.004063735291616882, 0.02464784791132207, 0.004302508338125247, 0.002874680188989953, 0.003900474940936871]",3,"[0.520548881869523, 0.37693032684585, 0.23569407893593416, 0.48943170913187795, 0.3301434998990488, 0.4276243246278996]",0.03511587062602311,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]","[0.03051657469767977, 0.0008016399135564595, -0.02156824249252587, 0.002018725607502561, 0.0014424629820208037, 0.0015928838025855985]",True,0.1,"[-0.0034090190907360984, -0.005338923532714812, -0.012255520948395826, -0.007817923391807424, -0.01799183778735086, 0.0002482483369987687]",-0.046564976414006254,6.318129062652588,1709325007.9367042,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",0.01480404451081932,0.017561075115623635,LLS,0.04348091201994765,0.03749381646869122,0.007680581800614705,"[-0.1947833878666027, 0.0813481998602083, 0.42287079387843773, -0.08011914627648263, 0.22234923674145668, -0.147631395031965]","[-0.1924131090339968, 0.08306452277666763, 0.42394400852883907, -0.07789055706888502, 0.22385251948163415, -0.14568424094082055]","[0.5119651455449602, 0.3707148288377551, 0.23180753552510067, 0.4813610881270264, 0.3246995063547267, 0.4205728937701629]",0.02398355873779133,0.04873919486999512,,0.0,1.0,13.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,5,True,run_mr83mu5a
166,4,0.02719261838501214,0.0025908946990966797,-0.01616971685734192,"[8.048035525443087e-05, 0.002187504875157898, -0.0010514663802767554, -0.0012290978937901098]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[0.02018726768860765, -0.061584377935399226, -0.001690338057309948, 0.0269177314467596]",3,"[0.6133364922922332, 0.44540526839812394, 0.2915441470320377, 0.5834676550051564]",0.0701967441653062,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]","[-0.01873530023818219, 0.0626400969121898, 0.0023798529897844645, -0.025537270190258476]",True,0.1,"[-0.006863823174501293, -0.007113569204878267, -0.002172937754021942, -0.005223904929782641]",-0.021374235063184144,6.3180882930755615,1709324994.6499505,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",0.0207473794735336,0.0027217490420303326,LLS,0.027193932640844427,0.07023253580219506,-1.2579043654536992e-05,"[0.006037296846749072, 0.3736347907182337, -0.10182964870885186, -0.2406885102088623]","[0.0067405076550920056, 0.3741454627600355, -0.1014953835903101, -0.2400195450217679]","[0.6065508776018494, 0.44047755160579494, 0.2883186643290561, 0.577012492560199]",0.011389722411089516,0.04624819755554199,,0.0,1.0,9.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,3,True,run_7xxfmisj
167,5,0.0104280475758826,0.003051280975341797,0.01358823987141608,"[-0.0007894805607887578, 0.0011893889256199277, -0.0001597406650472588]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.009897774107149685, -0.004780725561560915, 0.02826673954012668]",3,"[0.755279749963074, 0.5493405285188758, 0.35745976420055803]",0.030328696533159578,"[-0.06153535730683801, -0.06440989090257054, 0.22918386477442648]","[0.009776865555257114, 0.004692729786710537, -0.02832396995173445]",True,0.1,"[-0.0010467117579533447, -0.0025249131480024056, -0.0007092947059597621]",-0.004280919611915512,6.507680416107178,1709324981.5672853,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",-0.013854374609766795,0.0014364688135564926,LLS,0.010428121199080842,0.030329129343972423,0.00024016769978391084,"[-0.051684574851006006, -0.05966339885197001, 0.20089487830775332]","[-0.0517584917515809, -0.05971716111586001, 0.20085989482269204]","[0.7534427786777484, 0.5480044371212128, 0.35659036008568834]",0.0028238078704288195,0.04084205627441406,"{'format': 'png', 'height': 800, 'sha256': '9bc5d1da24f74b2f17a8a13d4eaee7d19105ac402388bd13ad3f69680042d146', 'path': 'media/images/line vs geodesic_5_9bc5d1da24f74b2f17a8.png', 'size': 103694, '_type': 'image-file', 'width': 800}",0.0,1.0,7.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.1,2,True,run_tcnpo4ro
168,4,0.005730452323355828,0.0025534629821777344,0.005579859066989976,"[-0.0001246361383723804, -0.0001412607630636442, 0.0011806164833319532, 8.230111604196066e-05, 5.513069395957082e-05, 9.75726607560512e-06, 6.111918054113596e-05, 0.0003650239619662765, -0.0002522576725647041, -2.2886733336696663e-05, -0.000929955566845525]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.0016526092909572854, -0.000740090891752837, 0.002919596436114197, -0.00031388142552746245, 2.8664785188968825e-05, -0.0020300686235058124, 0.0012116522758335996, 0.002924221760672252, -0.0004621346786436442, -8.96674580662133e-05, 0.003784176177634213]",3,"[0.46662108777965666, 0.3405303473073507, 0.21973567521434265, 0.442703326615029, 0.3101356141294078, 0.380451602729742, 0.08583021536417448, 0.16848189500710287, 0.27981788545053365, 0.1386349220090424, 0.2187136347829931]",0.006370572139334559,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]","[0.0014275522606483904, 0.0005758467223497682, -0.003025522490792465, 0.00010036914484351513, -0.0001782408286716223, 0.0018465771397889463, -0.001253045494323278, -0.00300546438757332, 0.0003271672089339983, 2.2802776948386425e-05, -0.00388970319997306]",True,0.01,"[-0.007292975960493553, -0.005271958013734368, -0.004673629988836553, -0.007119705979719171, -0.0049851814718217535, -0.0060575816436014285, -0.0014255136415556174, -0.003043285394396883, -0.004195849413763164, -0.0021809143785189444, -0.0025468120200514976]",-0.04879340790649293,6.362343072891235,1709324968.179359,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",-0.007051661147820741,0.0015827840223863274,LLS,0.0057304650112153365,0.006388683015080797,0.0002829518277335519,"[-0.2781145010659501, -0.06669202461028619, 0.18975775698222191, -0.07549488712030424, 0.0092438347435158, -0.06718309911106585, 0.05173465543684037, 0.25896408772005153, 0.24300134611990057, 0.012323406401604798, 0.22461964647762436]","[-0.27838107191442274, -0.06688656246121004, 0.18963222659597148, -0.07574779425306793, 0.009066660766674232, -0.06740044313858295, 0.05168562243354622, 0.25886783754430825, 0.2428414920260847, 0.01224420717603242, 0.22449469996165344]","[0.45920289124215047, 0.33511670204041405, 0.21624238597446296, 0.4356653671857525, 0.30520517485192167, 0.3744033017935632, 0.08446571336650954, 0.16580342238144144, 0.2753694279689857, 0.13643094725231095, 0.2152365936231672]",0.01597503885046621,0.085601806640625,,0.0,1.0,23.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,10,True,run_aweubjjv
169,4,0.004195946169619685,0.002057313919067383,0.005315496142900444,"[0.00021929220147709483, 0.00014072928006803043, 0.0008329743010473678, -0.0005044294986764619, 0.0001582724556731807, -0.0004175445321523696]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.0024588800875605388, 0.000373824866461675, 0.010054736619225346, -0.0010689683896785152, 0.0017789029265799503, -0.0033641197921274735]",3,"[0.5151551855854841, 0.37591325159571487, 0.2432302301744237, 0.48968373854082753, 0.34253327990721544, 0.4207424456043186]",0.011086390567442966,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]","[0.002771780538039087, -0.0001455031100977, -0.00990683282949456, 0.001366233516072568, -0.001570848539529046, 0.003619537393744126]",True,0.01,"[-0.008757514567522384, -0.006371144937891371, -0.004864291025313494, -0.007611627254879461, -0.005835445843715592, -0.0065558738128304594]",-0.03999589744215276,6.3071863651275635,1709324954.7676554,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",-0.003865633031265525,0.0011025346760046302,LLS,0.004195951516684756,0.011103354687523232,0.0004292942074368422,"[-0.22023343089081032, 0.08206226653077636, 0.43556975783227014, -0.078614842449308, 0.22078898862703608, -0.14371927304925028]","[-0.22015790319363748, 0.08211737975301348, 0.4356054181918704, -0.07854304916031501, 0.22083920796008433, -0.14365758734966202]","[0.5066166500681739, 0.3696826074325785, 0.239198765448183, 0.4815673842639544, 0.336855898298362, 0.41376877162033365]",0.016610709061050003,0.05005979537963867,,0.0,1.0,13.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,5,True,run_5i3wjt6n
170,4,0.002585755777833846,0.0021038055419921875,0.0007917570566433642,"[0.00015754188396999158, 0.000568342566465152, 0.0006942610233538482, -0.0009463085146544924]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.0016058267422363152, 0.003998831487839416, -0.0004370290436330332, -0.0011642186453267034]",3,"[0.6132576879738233, 0.4470231640390194, 0.2897975912576948, 0.5831832088244507]",0.004485056547394073,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]","[0.001775575736404189, -0.003875025924604314, 0.0005173404584220415, 0.0013254736605557704]",True,0.01,"[-0.004923100188115481, -0.004042110467519011, -0.0029462461762853054, -0.0035855446222060605]",-0.015497001454125858,6.264142036437988,1709324941.5450912,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",-0.00025663606922231297,0.00131351851586376,LLS,0.002585756952502378,0.004493664060297591,0.0004738369591344993,"[0.02727120914529999, 0.30764479137635103, -0.1033485274879232, -0.21313794790903204]","[0.027251383629678383, 0.3076303399232414, -0.10335789612167252, -0.2131568011709536]","[0.6084916005882353, 0.4435490103431542, 0.28754535590679275, 0.5786508528677756]",0.007881121066381103,0.045760154724121094,,0.0,1.0,9.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,3,True,run_cv00di1s
171,5,0.0023888484165875004,0.0010390281677246094,0.001021425088465082,"[-0.0003389817916013005, -0.00028760927579796203, 0.0011632993035222694]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.0009494615637085992, 6.293882990238142e-05, 0.0019079478222713]",3,"[0.754829057469165, 0.5508173866000362, 0.3561366319536906]",0.0021320655359953773,"[-0.06153535730683801, -0.06440989090257054, 0.22918386477442648]","[0.0012105916363913671, 0.00012760812008850986, -0.001784543007222278]",True,0.01,"[-0.001955342800238125, -0.0013866159955220336, -0.002245786479240841]",-0.005587745275000999,6.39370322227478,1709324928.5184991,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",-0.0004463432507424009,0.001245348553673891,LLS,0.0023888496511300645,0.002160187419424338,0.0005367082361230069,"[-0.06035687877270158, -0.06430571650550138, 0.22738417045318748]","[-0.060324765670446645, -0.06428228278248203, 0.2273993217672042]","[0.7525341476354637, 0.5491427342736932, 0.35505386831240726]",0.003284756657017625,0.01857447624206543,"{'size': 103818, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '751ad5d8e15af765e212e0d32365b24b378864461cfb3878c986e2f7d9c66afa', 'path': 'media/images/line vs geodesic_5_751ad5d8e15af765e212.png'}",0.0,1.0,7.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,2,True,run_9qkmncx4
172,4,0.001679807166239684,0.002059459686279297,0.00477358768407482,"[5.551115123125783e-17, 0, 8.326672684688674e-17, 5.551115123125783e-17, 1.1102230246251563e-16, 5.551115123125783e-17, 1.3877787807814457e-17, 2.7755575615628914e-17, 0, 5.551115123125783e-17, 5.551115123125783e-17]","[-0.5, -0.3888888888888889, -0.2777777777777778, -0.16666666666666669, -0.05555555555555558, 0.05555555555555558, 0.16666666666666674, 0.2777777777777778, 0.3888888888888888, 0.5]",{'runtime': 5},0.01,"[-0.002632066636271635, -0.0006345964386839514, 0.0018122673491049737, -0.000713478438667467, 8.69637135612264e-05, -0.0006513836815189855, 0.0004979764366891959, 0.0024633550269484994, 0.002281251569893672, 0.00011496268516401204, 0.00214833609785528]",3,"[0.466495867202644, 0.3403886600541485, 0.22091601596329943, 0.44278507316547167, 0.31019035632374337, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.27956527738274894, 0.1386118616308299, 0.21778340564321869]",0.005263505190139569,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]","[0.002632066636271635, 0.0006345964386839237, -0.0018122673491050012, 0.0007134784386674392, -8.696371356124374e-05, 0.0006513836815189578, -0.0004979764366892028, -0.0024633550269484994, -0.0022812515698936997, -0.00011496268516401896, -0.00214833609785528]",True,0.0,"[-0.007403132975105475, -0.00540185388717318, -0.003505863090093375, -0.0070268506250492635, -0.0049226169338441594, -0.006037786634212339, -0.001363064969361158, -0.002679540630378868, -0.004436607201040166, -0.00219972376118438, -0.0034561496148211857]",-0.04843319032226355,6.328617811203003,1709324916.4773,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",-0.00477358768407499,1.8875832159447664e-16,LLS,0.0016798075168578015,0.005263505190139581,5.134781488891349e-16,"[-0.2771765575387995, -0.06682781274487586, 0.19084548173765897, -0.07513468495924397, 0.009157937881784638, -0.0685956365968529, 0.0524406914911803, 0.2594099469049331, 0.24023307324725707, 0.012106441713920026, 0.2262360670637712]","[-0.2771765575387995, -0.06682781274487588, 0.19084548173765897, -0.07513468495924401, 0.009157937881784612, -0.06859563659685294, 0.052440691491180295, 0.2594099469049331, 0.24023307324725704, 0.012106441713920016, 0.2262360670637712]","[0.45909273422753855, 0.33498680616697524, 0.21741015287320617, 0.4357582225404224, 0.30526773938989926, 0.3744230968029523, 0.084528162038704, 0.16616716714545943, 0.2751286701817087, 0.13641213786964554, 0.21432725602839753]",0.015869664654262823,0.07307648658752441,,0.0,1.0,23.0,10,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.0,10,True,run_1tc0v8wk
