,true_intercept,model,_timestamp,lr_intercept_err,estimator_coef_err_sum,estimator_intercept_err,X,geodesic_tol,lr_coef_err_sum,linear_intercept_hat,estimator_coef_err_norm,estimator_intercept_err_sum,_wandb,estimator,estimator_coef_hat,lr_intercept_err_norm,estimator_intercept_err_norm,_step,lr_intercept_err_sum,rmsd_geodesic,linear_coef_hat,estimator_intercept_hat,rmsd_linear,true_coef,noise_factor,lr_coef_err_norm,estimator_coef_err,estimator_duration_time,_runtime,linear_noise,lr_duration_time,lr_coef_err,line vs geodesic,mesh_diameter,estimator_coef_hat_fig,n_vertices,n_gr_iterations,n_faces,estimator_y_prediction_fig,estimator_intercept_hat_fig,true_coef_fig,true_intercept_fig,n_gr_function_evaluations,mesh_sequence_vertices,n_gr_jacobian_evaluations,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,n_steps,end_shape,start_shape,n_subdivisions,0
280,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,1709226332.771251,"[-0.005928361831140705, -0.004654662206156179, -0.0030598845680956666, -0.006171634640295631, -0.0042853431753682725, -0.005276850258443044, -0.001332245474785762, -0.0017101566616233854, -0.0045808431603890365, -0.0019171875418232676, -0.003477394746367074]",0.0017975509882695462,"[-0.0005168798965580756, -4.3643058204700935e-05, 1.1177519216781784e-05, 6.160938157040441e-05, 4.468616116637403e-06, 2.6476083196502746e-05, 0.00014891612000721144, -0.0006287741362357713, 0.0007326753830358967, 4.264486062333095e-06, 0.0004783686591494918]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,0.0006615293711267085,"[0.4605675053715033, 0.33573399784799224, 0.21785613139520385, 0.436613438525176, 0.30590501314837515, 0.3751840331787216, 0.0845589815332794, 0.16713655111421494, 0.27498443422235985, 0.13669467408900665, 0.21430601089685164]",0.002683159353016994,0.00027865915735671154,{'runtime': 5},LLS,"[-0.27972747221378, -0.06656658820031637, 0.1918661288386142, -0.07485826906643381, 0.008962560917992942, -0.06854752644569186, 0.05266232402902093, 0.26202197200976973, 0.2423959915481682, 0.011931388033572589, 0.2263613906495323]",0.013853669438219833,0.001207026118334562,4,-0.042394564264488024,0.005108276348595583,"[-0.2794783046427206, -0.06638495570607779, 0.1919839892661673, -0.07462206067417765, 0.009128055895845555, -0.06834455143517298, 0.05270807053912896, 0.2621123930837506, 0.24254475845585327, 0.012005340015686584, 0.22647733045765128]","[0.46701308717214984, 0.3404325510918686, 0.22090499936635505, 0.4427237863036316, 0.31018611366562776, 0.38043468449030143, 0.08574237338375847, 0.16947560521490673, 0.27883280529503257, 0.13860769811540363, 0.2173051953974857]",0.00531603533383506,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]",0.01,0.00280183442801419,"[4.593164769428615e-05, -0.0008031371196546289, 0.0008517677259972101, -0.0008693452343078167, 0.0003667958723099288, -0.0005959090150090135, 0.00029970930660253026, -0.00010261243662651463, 0.00019435101178472136, 0.0003277557594066841, 0.0020822434700721593]",0.10414266586303712,6.346420049667358,True,0.0022029876708984375,"[0.00033031953235052036, 0.0010774534774820185, -0.0006737598205966422, 0.0012261027237338018, -0.0001168456995002988, 0.000902468843198917, -0.0002305973887405388, 0.00023909115186904195, 3.0433638702531685e-05, -0.0002160643833974494, -0.0019070727039751936]",,,,,0.0,,,,,,23.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,10.0,False,,,,,run_1gtdngst
281,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,1709226319.1108742,"[-0.0075670873797744065, -0.005596933555695405, -0.004751858689631128, -0.007501250303780793, -0.005192075877365754, -0.006316403000445003]",0.002055676082115251,"[-0.00030572598285860675, -0.00014646293523473686, 0.0010416853612748025, 3.353421315666072e-05, -4.036150163250207e-05, -0.00010219523134324948]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-0.0003559331215329947,"[0.5078070772559219, 0.3704568188147745, 0.23931119778386536, 0.481677761215053, 0.3374992682647118, 0.4140082424327191]",0.004362883034642412,0.00048047392336236783,{'runtime': 4},LLS,"[-0.22111945322619528, 0.08253815026909798, 0.44282485596613913, -0.07930747353179493, 0.21999830294759476, -0.1456791382063475]",0.015306534308802846,0.0011014652148216113,4,-0.03692560880669249,0.004145637912558722,"[-0.2210205337526177, 0.08261031427614256, 0.44287147315358344, -0.07921364397977118, 0.22006404691108963, -0.14559849049734055]","[0.5156802033749212, 0.37620044348407405, 0.24302151874280625, 0.4891457740345202, 0.3427319135410968, 0.420427095680279]",0.004425920332141137,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]",0.01,0.004420945271546089,"[-0.001542081029258291, -7.962634683086889e-05, 0.0028140726367121283, -0.00034737321283064004, 0.0025900136838227505, -0.0013793296494998275]",0.03656315803527832,6.219078063964844,True,0.003919124603271484,"[0.0019091499790588609, 0.00034743141303138214, -0.0026407778677814964, 0.0006956386966164019, -0.00234600958852374, 0.0016786342460655967]",,,,,0.0,,,,,,13.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,5.0,False,,,,,run_mj4hqukk
282,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,1709226305.0311742,"[-0.0042348689471608525, -0.003579295399464888, -0.002087961750477041, -0.003725401401227235]",-0.0001894749553213795,"[-4.404350325215578e-05, 0.0004605320852527628, 6.219881466718036e-05, -0.00033809148629126984]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,0.0018932350235846343,"[0.6091798318291899, 0.4440118254112083, 0.288403640332601, 0.5785109960887544]",0.0011325745517587957,0.00014059591037651753,{'runtime': 5},LLS,"[0.02517120553549178, 0.3110026553035447, -0.10320793338931326, -0.21375065397106935]",0.006998833504804838,0.0005763715619065732,4,-0.013627527498330017,0.0032390589475470807,"[0.02558416340952082, 0.3113036471780048, -0.10301242699210315, -0.21335848624232187]","[0.6134588461739573, 0.4471306630202539, 0.29042945151279187, 0.5825745857244067]",0.003694857282263632,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]",0.01,0.0014351907601365915,"[0.00043217631560126674, 0.0005957463745980829, -0.0006068972930653171, -0.000610500352455412]",0.031852006912231445,6.331396102905273,True,0.0013980865478515625,"[0.00010835551624662626, -0.00020171866984092235, 0.0008628095879914116, 0.0011237885891875188]",,,,,0.0,,,,,,9.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,3.0,False,,,,,run_w54cqnz3
283,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,1709226291.7427883,"[-0.001903958310746745, -0.0014844684484454085, -0.0009526061802537787]",0.000755643329343636,"[-5.341589563057081e-05, 5.6476221827916895e-05, 2.579521770679216e-05]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-0.0023484129487665803,"[0.752585532124955, 0.5490448818207698, 0.3563470486113943]",0.001936855695576307,2.8855543904138248e-05,{'runtime': 5},LLS,"[-0.06117925246657606, -0.06373299075161436, 0.22740441646323295]",0.00259541178970683,8.19036921909685e-05,5,-0.004341032939445932,0.002237338972308916,"[-0.061906415044330525, -0.06426348844858762, 0.2270601071091695]","[0.7545429088620907, 0.5504728758937957, 0.3572738607723051]",0.002462504297928249,"[-0.06153535730683801, -0.06440989090257054, 0.22918386477442648]",0.01,0.002160894292607372,"[-0.00035192897603325557, -0.0006738534066887403, 0.0017814257120656318]",0.02614617347717285,6.495840311050415,True,0.0013322830200195312,"[-0.0003710577374925126, 0.0001464024539829245, -0.0021237576652569923]","{'size': 103751, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': 'bde593bb5df0f125641c43934a915ac53df22192b07d3ac7c477809f947300ba', 'path': 'media/images/line vs geodesic_5_bde593bb5df0f125641c.png'}",,,,0.0,,,,,,7.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.01,2.0,False,,,,,run_vl9m6oj9
284,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,1709226278.265429,"[-0.006478349644616743, -0.00472706600407119, -0.003067918269218678, -0.0061490716704186155, -0.004307694292563835, -0.005283559410259653, -0.001192793846813825, -0.002344818220734901, -0.003882395842518704, -0.001924939035195472, -0.003024414893560645]",0.004227200894153415,"[-5.551115123125783e-17, -1.1102230246251563e-16, 0, -5.551115123125783e-17, -1.1102230246251563e-16, 0, -1.3877787807814457e-17, -8.326672684688674e-17, -5.551115123125783e-17, -5.551115123125783e-17, -5.551115123125783e-17]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-0.004227200894153226,"[0.4600175175580273, 0.3356615940500772, 0.21784809769408084, 0.43663600149505305, 0.3058826620311796, 0.375177324026905, 0.08469843316125134, 0.16650188955510342, 0.2756828815402302, 0.13668692259563445, 0.21475899074965807]",0.004661042243000385,-5.967448757360216e-16,{'runtime': 4},LLS,"[-0.2774778249576529, -0.06690044891162839, 0.1910529145963158, -0.07521634999183206, 0.009167891783846744, -0.06867019423825536, 0.0524976900768786, 0.2596919035242913, 0.2404941862307759, 0.012119600389671817, 0.2264819664882429]",0.01388726053129763,2.172217384091364e-16,4,-0.04238302112997226,0.0013911509731114335,"[-0.27747782495765283, -0.06690044891162836, 0.19105291459631585, -0.07521634999183202, 0.00916789178384677, -0.06867019423825534, 0.05249769007687861, 0.2596919035242913, 0.24049418623077592, 0.012119600389671827, 0.22648196648824293]","[0.4664958672026441, 0.34038866005414853, 0.22091601596329952, 0.4427850731654717, 0.31019035632374353, 0.38046088343716467, 0.08589122700806517, 0.1688467077758384, 0.27956527738274894, 0.13861186163082995, 0.21778340564321877]",0.0013911507715774903,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]",0.0,0.00466104224300036,"[-0.0023307992174183, -0.0005619602719314221, 0.0016048344904481535, -0.0006318134060794012, 7.70098114991069e-05, -0.0005768260401165515, 0.0004409778509908979, 0.002181398407590296, 0.0020201385863748422, 0.00010180400941221454, 0.0019024366733835785]",0.057247161865234375,6.221959114074707,True,0.0010275840759277344,"[0.0023307992174183, 0.0005619602719314498, -0.001604834490448126, 0.0006318134060794289, -7.700981149908609e-05, 0.0005768260401165654, -0.000440977850990891, -0.002181398407590296, -0.0020201385863748145, -0.00010180400941220588, -0.0019024366733835507]",,,,,0.0,,,,,,23.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.0,10.0,False,,,,,run_8bt6o18x
285,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,1709226265.1486304,"[-0.007598443261325416, -0.0055443662035625785, -0.003598355164175532, -0.007212233788017885, -0.005052485967067311, -0.006197076199809526]",0.0026538886394772837,"[1.1102230246251563e-16, -1.1102230246251563e-16, 0, 0, 0, 0]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-0.002653888639477353,"[0.5077757213743709, 0.3705093861669073, 0.24046470130932096, 0.481966777730816, 0.33763885817501027, 0.4141275692333546]",0.005099758197663248,0,{'runtime': 5},LLS,"[-0.22095803601263211, 0.08153532867362828, 0.4415720255707698, -0.07920254433503232, 0.22044300449806012, -0.14597456780165194]",0.01474354708233476,1.5700924586837752e-16,4,-0.03520296058395825,0.0015220916717219603,"[-0.22095803601263211, 0.08153532867362828, 0.4415720255707698, -0.07920254433503232, 0.22044300449806012, -0.14597456780165194]","[0.5153741646356962, 0.37605375237047, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",0.001522091407671908,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]",0.0,0.005099758197663229,"[-0.0019716477190444837, 0.000727554189482893, 0.003940225450595136, -0.0007067383413552758, 0.0019670520015532544, -0.0013025569417542404]",0.05122780799865723,6.302036285400391,True,0.0020689964294433594,"[0.001971647719044456, -0.000727554189482893, -0.003940225450595136, 0.0007067383413552619, -0.0019670520015532544, 0.0013025569417542129]",,,,,0.0,,,,,,13.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.0,5.0,False,,,,,run_qkov5fhu
286,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,1709226248.9164245,"[-0.004211882079288909, -0.0030732896003395904, -0.0019945990395227597, -0.003997802865490674]",7.665677191681652e-05,"[-1.1102230246251563e-16, 0, -5.551115123125783e-17, -1.1102230246251563e-16]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-7.665677191681652e-05,"[0.6092028186970618, 0.4445178312103336, 0.2884970030435553, 0.578238594624491]",0.0016177738169523552,-2.775557561562891e-16,{'runtime': 5},LLS,"[0.025370947036128254, 0.31022318002648885, -0.1034476761906593, -0.21359944531435865]",0.006866288130946815,1.6653345369377348e-16,4,-0.013277573584641931,0.00048284643256128447,"[0.02537094703612823, 0.31022318002648885, -0.1034476761906593, -0.21359944531435865]","[0.6134147007763509, 0.4475911208106732, 0.2904916020830781, 0.5822363974899818]",0.000482846424307109,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]",0.0,0.0016177738169523598,"[0.00010486085714594973, 0.0012821858213568629, -0.0004275603894352553, -0.0008828295171507405]",0.02363729476928711,6.329832315444946,True,0.0010509490966796875,"[-0.0001048608571459636, -0.0012821858213568629, 0.0004275603894352692, 0.0008828295171507405]",,,,,0.0,,,,,,9.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.0,3.0,False,,,,,run_b3nzn18q
287,"[0.7544894904357018, 0.5505293502692152, 0.3572996547916481]",2,1709226235.8071642,"[-0.002030144182891047, -0.0014813380068612323, -0.0009614047974417784]",0.00016646502431923865,"[-1.1102230246251563e-16, -1.1102230246251563e-16, 5.551115123125783e-17]","[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",0.01,-0.0001664650243192109,"[0.7524593462528107, 0.549048012262354, 0.3563382499942063]",0.00039647573323991873,-1.6653345369377348e-16,{'runtime': 5},LLS,"[-0.06143613586149725, -0.06430603447353044, 0.2288143218757264]",0.0026907521027478604,1.6653345369377348e-16,5,-0.004472886987194058,0.00011833353284503783,"[-0.06143613586149725, -0.06430603447353044, 0.2288143218757264]","[0.7544894904357019, 0.5505293502692153, 0.35729965479164805]",0.00011833353417831048,"[-0.06153535730683801, -0.06440989090257054, 0.22918386477442648]",0.0,0.00039647573323992584,"[-9.922144534075388e-05, -0.00010385642904009452, 0.00036954289870008705]",0.03957486152648926,6.419067144393921,True,0.0019783973693847656,"[9.922144534076777e-05, 0.0001038564290401084, -0.00036954289870008705]","{'sha256': '8b1649e19801366b6855aeb8f5e14ce8ccc0bf2d42cf7f03a1b132481c354e26', 'path': 'media/images/line vs geodesic_5_8b1649e19801366b6855.png', 'size': 103792, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800}",,,,0.0,,,,,,7.0,,1.0,30,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.0,2.0,False,,,,,run_9fsu44xd
288,"[0.466495867202644, 0.3403886600541484, 0.22091601596329952, 0.44278507316547167, 0.3101903563237434, 0.38046088343716467, 0.08589122700806516, 0.16884670777583832, 0.2795652773827489, 0.13861186163082992, 0.2177834056432187]",2,1709226215.641494,"[0.002975474347590157, -0.004635542405155346, 0.002776861146672027, -0.00496398009495741, -0.004857896445723098, -0.014416795587050613, 0.00236461485607746, -0.01114263553320205, -0.0030101042130636912, -0.0016353338964104902, -0.004596543038333095]",-0.06068300006997402,"[-0.007197738482525473, 0.0005850994035833113, -0.006581566452049881, -0.0003724405687804966, 0.0009230504679463292, 0.009975551098672986, -0.003740447861219978, 0.008306273428087652, -0.0016235493290297498, -0.0001698679702916428, 0.0017293556650309905]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",0.01,-0.0002325709505202611,"[0.4694713415502342, 0.33575311764899307, 0.22369287710997152, 0.43782109307051426, 0.3053324598780203, 0.36604408785011405, 0.08825584186414262, 0.15770407224263627, 0.2765551731696852, 0.13697652773441943, 0.2131868626048856]",0.08247445990349485,0.001833719399424047,{'runtime': 5},LLS,"[-0.34095769929869674, -0.05253831531340413, 0.2259666092457034, -0.0793495714013161, 0.015418832627573226, -0.06528868060473154, 0.05747577426441848, 0.27602376338447, 0.2746763195988707, 0.01554661178316114, 0.2484628824541854]",0.021371707754487525,0.016870379913786596,4,-0.04114188086355615,0.11717516107011844,"[-0.3516229297105214, -0.06011641382373716, 0.2209008953032357, -0.08924056976413762, 0.0085116694159278, -0.0735771750821026, 0.05545938816908182, 0.2724928872282124, 0.2684123313487228, 0.012445423609858817, 0.24357045823974705]","[0.4737606811136894, 0.33985194984118233, 0.22752964803009623, 0.4432205670122888, 0.3093113651063448, 0.3705385337048326, 0.08964425395422332, 0.1605636767993412, 0.2812287689710951, 0.13880147319919375, 0.2160848812082208]",0.12449383267780592,"[-0.27980862417507113, -0.06746240918355981, 0.19265774908676395, -0.07584816339791145, 0.009244901595345856, -0.0692470202783719, 0.0529386679278695, 0.2618733019318816, 0.2425143248171507, 0.012221404399084037, 0.22838440316162648]",0.2,0.08501811966901081,"[0.06227153193488183, -0.014112038152769443, -0.03277351595854108, 0.004559101318500194, -0.0054343840138637856, -0.003061813706839084, -0.0043275560849968045, -0.013757218852441633, -0.03149253164618632, -0.002994037675372759, -0.019560537232345132]",0.1719048023223877,6.524308919906616,True,0.001206159591674805,"[-0.07181430553545026, 0.007345995359822645, 0.02824314621647175, -0.01339240636622617, -0.0007332321794180554, -0.004330154803730696, 0.002520720241212325, 0.010619585296330836, 0.02589800653157204, 0.00022401921077478196, 0.015186055078120542]",,,,,1.0,,,,,,69.0,,3.0,20,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,10.0,False,,,,,run_vol8z6i1
289,"[0.5153741646356963, 0.3760537523704699, 0.2440630564734965, 0.48917901151883386, 0.3426913441420776, 0.4203246454331641]",2,1709226203.3407176,"[-0.025851077676032397, -0.0068893310973474065, 0.017421025973059473, -0.00621620957626573, -0.007283911153201372, -0.005998605715684335]",0.023946374666457857,"[0.014793799842807265, 0.0003486353373812756, -0.020825218469609108, -0.003290776967382225, 0.001118874250068791, -0.0018517294306820144]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",0.01,-0.002294010362143467,"[0.4895230869596639, 0.3691644212731225, 0.26148408244655597, 0.4829628019425682, 0.3354074329888762, 0.4143260397174798]",0.06141024702212515,-0.009706415437416016,{'runtime': 5},LLS,"[-0.20406290181144185, 0.06648489972038704, 0.4087321406085658, -0.09587921662612794, 0.19337022657790776, -0.11826411972048673]",0.03386610605976396,0.025849134980022788,4,-0.03481810924547177,0.10651711396671772,"[-0.19412189893986936, 0.07386959905338043, 0.41409435676551615, -0.08619227670313677, 0.20002492956925663, -0.10989962087467137]","[0.5007492976810575, 0.3758307097300908, 0.2649744759619003, 0.4926339964085766, 0.3416867418770774, 0.422317252302534]",0.11412185017688124,"[-0.22292968373167657, 0.08226288286311118, 0.44551225102136494, -0.07990928267638758, 0.22241005649961337, -0.14727712474340615]",0.2,0.06184712987907438,"[-0.024332182130690244, 0.01173383924702727, 0.03404216178738401, 0.010689078601788846, 0.02535878103928713, -0.03354530387833915]",0.0929410457611084,6.416626453399658,True,0.000984907150268555,"[0.02880778479180721, -0.008393283809730742, -0.03141789425584879, -0.006282994026749186, -0.02238512693035674, 0.037377503868734785]",,,,,1.0,,,,,,39.0,,3.0,20,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,5.0,False,,,,,run_j6qhqepz
290,"[0.6134147007763507, 0.4475911208106732, 0.29049160208307806, 0.5822363974899817]",2,1709226189.6581168,"[-0.004642111226943246, -0.01541281712957665, 0.003039887249924156, -0.005159637171242792]",0.001706185510833319,"[-0.0028694705440290846, 0.008411233384540473, -0.006034849613984261, -0.0002337371920261289]","[-0.5, -0.4473684210526316, -0.3947368421052632, -0.34210526315789475, -0.2894736842105263, -0.2368421052631579, -0.1842105263157895, -0.13157894736842107, -0.07894736842105265, -0.026315789473684237, 0.026315789473684292, 0.07894736842105265, 0.13157894736842102, 0.1842105263157895, 0.23684210526315796, 0.2894736842105263, 0.3421052631578947, 0.3947368421052632, 0.4473684210526317, 0.5]",0.01,-0.03031452172714544,"[0.6087725895494075, 0.43217830368109655, 0.2935314893330022, 0.5770767603187389]",0.040385331397021815,-0.0007268239654990016,{'runtime': 5},LLS,"[0.033756879444924864, 0.34276626925805975, -0.11928295121646912, -0.23343583158924433]",0.01717460039547371,0.010745080324995295,4,-0.022174678277838533,0.07243626429854186,"[0.02240021353266304, 0.33478144549239286, -0.12480391285027874, -0.24406860557240664]","[0.6163196948965882, 0.43920540365137134, 0.29654345437758445, 0.5825037568564018]",0.07936298155616466,"[0.02547580789327419, 0.3115053658478457, -0.10387523658009457, -0.2144822748315094]",0.2,0.04318096364629045,"[-0.006091729733178244, -0.029682106620994908, 0.01645283495059928, 0.021027186914407192]",0.07894134521484375,6.444447755813599,True,0.0017919540405273438,"[-0.003075594360611153, 0.023276079644547143, -0.020928676270184177, -0.029586330740897258]",,,,,1.0,,,,,,27.0,,3.0,20,2,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hypersphere,True,0.2,3.0,False,,,,,run_lx71q0b6
