,X,model,n_gr_iterations,n_gr_function_evaluations,lr_coef_err,linear_coef_hat,lr_duration_time,lr_intercept_err,_wandb,lr_coef_err_sum,linear_intercept_hat,estimator_duration_time,estimator_intercept_err_sum,_runtime,geodesic_tol,rmsd_geodesic,estimator_intercept_err_norm,estimator,noise_factor,lr_coef_err_norm,estimator_coef_err_norm,n_gr_jacobian_evaluations,rmsd_linear,linear_noise,true_intercept,estimator_coef_err,lr_intercept_err_sum,lr_intercept_err_norm,true_coef,_timestamp,line vs geodesic,estimator_intercept_err,estimator_intercept_hat,_step,estimator_coef_hat,estimator_coef_err_sum,synthetic_tan_vec_length,n_X,model,full_run,use_cuda,device_id,estimator,tol_factor,project_dir,torch_dtype,dataset_name,linear_noise,noise_factor,space_dimension,project_linear_noise,synthetic_tan_vec_length,0
955,"[-0.5, -0.25, 0, 0.25, 0.5]",3,10.0,180.0,"[-0.4169943420490748, -0.4018148585676345, -0.14445811482448842, -0.28605135774077217]","[0.08848331891811079, 0.28364214092063894, -0.00563459330356717, -0.014089103440540644]",0.002727985382080078,"[-0.35486545628305266, -0.2918176141832003, -0.1824327850093787, -0.36530057673410543]",{'runtime': 5},-1.24931867318197,"[1.2753520063201609, 0.4378529640336817, 0.29113151375330026, 0.5838709976393123]",0.5321521759033203,1.0592927484818877,6.859933853149414,0.01,0.05670474506611714,0.5435369171969224,LLS,0.01,0.6618406062419057,0.7632985934917539,20.0,0.06756524783950792,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[0.4389784583301697, 0.5494468952817907, 0.13447283967058254, 0.2644765029349258]",-1.1944164322097373,0.6146651482059989,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",1709322031.536378,,"[0.2811264548546901, 0.27022511558356005, 0.16918685394120192, 0.33875432410243556]","[1.2553932036261486, 0.42377479116263334, 0.2809580033704781, 0.563462174797799]",4,"[0.03804752266144939, 0.12463730921963592, -0.0030887926865265924, -0.007428586128427422]",1.387374696217469,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,3,True,,run_qeij0qxs
956,"[-0.5, -0.25, 0, 0.25, 0.5]",3,7.0,98.0,"[-0.19954603114435376, -0.1947765158700496, -0.1878880194601847]","[0.10864585384147042, 0.07537050814031057, 0.2584269939952229]",0.002506732940673828,"[-0.13046389729584007, -0.1831063042191939, -0.12498335467616543]",{'runtime': 5},-0.5822105664745881,"[1.194935022945891, 0.546564273997688, 0.3485809440865135]",0.2885134220123291,0.4311789468949884,6.582902193069458,0.01,0.04467499990735516,0.2538042543173853,LLS,0.01,0.33624160589761914,0.44276062669793154,14.0,0.05380681882552391,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[0.23045700536143876, 0.21827345170077375, 0.3086798365886778]",-0.43855355619119946,0.2572344963035473,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",1709322019.1203322,"{'width': 800, 'format': 'png', 'height': 800, 'sha256': '71f54bf45f50820201e84a72feff67e7f6159dab18e73b89a7ff46ae1a6838b3', 'path': 'media/images/line vs geodesic_5_71f54bf45f50820201e8.png', 'size': 26049, '_type': 'image-file'}","[0.1196709999844019, 0.183832887057077, 0.12767505985350952]","[1.1837755457012853, 0.5351389645800305, 0.3390439959482963]",5,"[0.055854557582186326, 0.04084427144028946, 0.13054912867686988]",0.7574102936508904,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.01,2,True,,run_4gdautt3
957,"[-0.5, -0.25, 0, 0.25, 0.5]",3,46.0,2323.0,"[0.35836869217086775, 0.1419797545969348, 0.1186633057825024, 0.186025922007484, 0.1373152014143042, 0.15938485839826022, 0.043672332768435795, 0.10354979195956604, 0.15002155396590489, 0.06226807547407898, 0.1212937671543679]","[3.553816217828234, 1.4079632666384894, 1.1767422483153196, 1.8447536099259405, 1.3617065340848284, 1.5805635565450755, 0.433083156686183, 1.0268668498619442, 1.4877109612399515, 0.6174905936460117, 1.202827608135891]",0.0027723312377929688,"[0.4317185057300037, 0.1469520507192783, 0.09537351090772334, 0.1911584672626896, 0.13391488708192123, 0.1642519672384669, 0.03708082386064909, 0.07289423202556461, 0.1206934767296991, 0.059841292355118425, 0.09402110536469792]",{'runtime': 14},1.582543255692707,"[2.575358490072289, 0.8766226289361603, 0.5689378096704023, 1.1403300416361073, 0.7988511884852678, 0.9798229464900666, 0.2212006510745245, 0.43484070484053455, 0.7199806491189995, 0.35697515459305784, 0.5608702168963513]",6.108283996582031,0.846096015084455,12.35085654258728,0.01,2.660792372163862,0.2929403046375437,LLS,0.0,0.543376279901975,20.95848804507633,101.0,113.11081301347754,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]","[-13.833858319710378, -5.531407785820941, -4.517151974942425, -7.242077180533124, -5.318015058461068, -6.206738571911953, -1.6701091925406208, -3.901970896045565, -5.7113128846428864, -2.408138291697087, -4.603912991176376]",1.5479003192758125,0.57636946980554,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",1709322000.3903906,,"[0.1905376234272822, 0.08365871541112202, 0.057956474913029965, 0.10900960565971383, 0.0773318283413248, 0.09360280329633376, 0.02219310796663296, 0.04607106707332337, 0.07332285531951888, 0.03468184457171258, 0.057730089104460536]","[1.939860861182953, 0.6415869313491175, 0.4127520240875509, 0.8344067281739677, 0.5835769035789273, 0.7170227374454967, 0.16081490694462927, 0.31370048111333504, 0.5223502657137299, 0.26065280398243135, 0.4063063253200446]",4,"[14.89555453888874, 6.080868242464609, 5.112104134017434, 7.968831868510011, 5.8900209054749695, 6.827091221770461, 1.8792813027901136, 4.472242215695464, 6.4629131885999325, 2.6719005964865494, 5.229197005202882]",-60.944693147482425,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,10,True,,run_0q1y22rl
958,"[-0.5, -0.25, 0, 0.25, 0.5]",3,34.0,858.0,"[0.14969895788377086, 0.07829156317479602, 0.07819493359278695, 0.08879042768089551, 0.08164220840101466, 0.07080283493027517]","[2.293390489432735, 1.199428031605324, 1.1979476648244871, 1.3602708079914267, 1.2507599714124114, 1.0847005921046111]",0.004459381103515625,"[0.24176988131615465, 0.09091844618468414, 0.0590070800405012, 0.11826871917405324, 0.08285242291544603, 0.10162181181551856]",{'runtime': 7},0.5474209256635392,"[2.1821062651676337, 0.8205890244015661, 0.5325713788031802, 1.067440293547471, 0.7477887243187926, 0.9171927910671184]",2.276982545852661,0.5090819653174983,8.605664730072021,0.01,1.1065114801943703,0.21768525451597573,LLS,0.0,0.2328433511396348,7.4644378100114945,66.0,7.539042676309728,True,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]","[-4.795912411197097, -2.509635569653341, -2.529559546432428, -2.8352023450920933, -2.625696841164162, -2.255539299795726]",0.6944383614463578,0.3184017610156555,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",1709321980.3564818,,"[0.13884372800024902, 0.07390318023229092, 0.055867200412649975, 0.09236752668139704, 0.07031846020157706, 0.07778186978933432]","[1.7933631341382528, 0.6527738915949198, 0.4157774639013352, 0.8528989768863814, 0.5918986278665517, 0.7344290485852478]",4,"[6.179693654084775, 3.3494066601119137, 3.4683068292266443, 3.7399119271105463, 3.5390142138925977, 2.9539695259319263]",-17.551546013334846,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,5,True,,run_r8q5gdsp
959,"[-0.5, -0.25, 0, 0.25, 0.5]",3,11.0,189.0,"[0.005526656461297685, 0.007494466417991452, 0.0015178314917532465, 0.002973508160739824]","[0.5110043174284833, 0.6929514659062649, 0.1403413530126745, 0.27493576246097134]",0.0011458396911621094,"[0.03150991043188611, 0.01410355065616964, 0.009153360812319431, 0.018346209618709253]",{'runtime': 5},0.017512462531782208,"[1.6617273730350994, 0.7437741288730516, 0.4827176595749984, 0.967517783992127]",0.4864375591278076,0.20784608856345585,6.747925043106079,0.01,0.06125538064751865,0.10735266949866588,LLS,0.0,0.009892245536325376,0.14062745034598295,21.0,0.1377511161139073,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[0.08354768750176367, 0.09295753410448504, 0.02903299006325237, 0.057548640688726366]",0.07311303151908444,0.04015161289501025,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",1709321966.172844,,"[0.06536870031277009, 0.051087377843878845, 0.030438178995642214, 0.06095183141116467]","[1.5624888236061816, 0.6775485596129841, 0.442451931067249, 0.8868684017121493]",4,"[0.3914941968089635, 0.5790845742080222, 0.10105823262228324, 0.19691081265363328]",0.2630868523582275,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,3,True,,run_hbpzi42b
960,"[-0.5, -0.25, 0, 0.25, 0.5]",3,6.0,91.0,"[0.0019381975035641097, 0.0016989359974751703, 0.0028068443298638335]","[0.3101300824893883, 0.27184596000783534, 0.4491218577852714]",0.0029163360595703125,"[0.014724441114471354, 0.008106232242861111, 0.0052610346398767605]",{'runtime': 5},0.006443977830903114,"[1.3401233613562025, 0.7377768104597431, 0.4788253334025558]",0.2683253288269043,0.06264322157529234,6.669825792312622,0.01,0.0666702343665292,0.036893250957198434,LLS,0.0,0.003810691299282566,0.2524181794675976,13.0,0.10493107832920164,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[0.12787444789972352, 0.11064898617183536, 0.18740294757346315]",0.028091707997209225,0.017612457318350514,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",1709321952.8226838,"{'format': 'png', 'height': 800, 'sha256': '0138b646bdfeaf48e29828c52435ff76df0486aff598edafca6c53a463e6c6c5', 'path': 'media/images/line vs geodesic_5_0138b646bdfeaf48e298.png', 'size': 26316, '_type': 'image-file', 'width': 800}","[0.01993946651855905, 0.026437361437167683, 0.01626639361956561]","[1.3050882498749223, 0.7030317741613806, 0.45716699846017866]",5,"[0.17396317406829534, 0.156037170332056, 0.25666377076435426]",0.42592638164502206,,5,3,True,False,-1,LLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.0,2,True,,run_ealtzh0h
961,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,7.0,322.0,"[-3.4133503650287733, -1.4276405465621669, -0.9326149067600744, -1.7896513555544638, -1.1022091239118024, -1.3058861643088624, -0.390149690817149, -0.5621053308849666, -1.220224683812077, -0.44813914760342755, -0.9042671636012586]","[-0.21790283937140703, -0.16165703452061236, 0.12546403577274287, -0.13092366763600752, 0.12218220875872184, 0.11529253383795288, -0.0007388668994017608, 0.3612117270174115, 0.11746472346196958, 0.10708337056850512, 0.17726667738026455]",0.0014090538024902344,"[-0.6603578775139995, -0.34870708897627684, -0.2266148362217052, -0.4586495304559212, -0.3435647540578178, -0.44573893919681623, -0.08747376834652945, -0.23523187398596265, -0.289299127196545, -0.17404451385604963, -0.24333398435103984]",{'runtime': 8},-13.496238478845022,"[1.483282106828285, 0.38096348924060514, 0.24694946254097375, 0.4905220439174965, 0.3213715473455288, 0.3698320400547835, 0.09664605886734597, 0.1267145988290073, 0.3099880451927554, 0.12308934838188976, 0.22351512718061353]",2.8817503452301025,3.023686156158224,9.369906663894652,0.01,0.50614534418734,0.9982905869816164,GLS,0.2,4.863907860184817,4.135982151558134,14.0,0.8743944946624809,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]","[2.7333374060518656, 1.1774048015213392, 0.8746461134253427, 1.5145281928988852, 1.0136612535616714, 1.1759530889903844, 0.34633383402283774, 0.651828709969694, 1.1298954198525153, 0.432736809825716, 0.8780683587478813]",-3.513016294158663,1.1714458496470743,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",1709321941.1678946,,"[0.5267133748674127, 0.3135093428034733, 0.19857330799055328, 0.407436451003011, 0.297365367567922, 0.3871816784532715, 0.07736955527863061, 0.20220585639833724, 0.2516162672793696, 0.15352143886434827, 0.2081935156518945]","[1.2832666804536026, 0.319388068802818, 0.21157107275317144, 0.4158024620980269, 0.2808439218221438, 0.3248254087181688, 0.08211353533962981, 0.11758174897221632, 0.26745484718974044, 0.10744115723107509, 0.19769161806450025]",4,"[0.18124450630603192, 0.0025989832900754142, 0.12727986518500356, 0.03232767959204516, 0.1332149412816143, 0.15175993814706135, 0.02125678760503361, 0.23218672659287912, 0.13675673642129516, 0.08932717148376688, 0.14900043318579545]",11.928393988868134,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,10,True,,run_301v8eak
962,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,6.0,182.0,"[-2.490864802641628, -1.2932335545243934, -0.6275099071864012, -1.4423565614320548, -1.1918693972694243, -0.9787664059563712]","[-0.3471732710926641, -0.17209708609386565, 0.4922428240452992, -0.17087618112152358, -0.02275163425802777, 0.03513135121796476]",0.003932952880859375,"[-0.4076554452233834, -0.2909660932261949, -0.26438601245102483, -0.35213383662950704, -0.25274310964392843, -0.3127058160770627]",{'runtime': 7},-8.024600629010273,"[1.5326809386280955, 0.4387044849906871, 0.20917828631165417, 0.5970377377439107, 0.41219319175941815, 0.502865163174537]",2.386551856994629,1.9033507495497797,8.669002771377563,0.01,0.5110889570169072,0.7929235912618604,GLS,0.2,3.567850608291501,2.8242897470507944,14.0,0.9645179154604342,True,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]","[1.8233113017517135, 1.0751309508747386, 0.7377150656698143, 1.131025303271291, 1.0100875811253225, 0.8077891026574655]",-1.8805903132511013,0.7787210275751285,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",1709321926.253806,,"[0.4294821197853782, 0.28744216184805277, 0.24136415306820624, 0.3693922999692896, 0.2628888125578576, 0.3127812023209952]","[1.3171646656239455, 0.37927171725930814, 0.19564111307327903, 0.4975292595311775, 0.3447504847683745, 0.4317545771537269]",4,"[0.14303980979512165, -0.01436600326675702, 0.345605699155675, 0.06169576749323563, 0.10406219384532536, 0.13820346133575678]",6.585059305350345,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,5,True,,run_5ua8jgz4
963,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,9.0,153.0,"[-0.4530693891569103, -0.49558119414548585, -0.15394295264989324, -0.2933701289020354]","[0.0524082718102753, 0.1898758053427876, -0.01511943112897199, -0.02140787460180388]",0.002125978469848633,"[-0.3563888425129118, -0.2785679693217996, -0.18533351806757137, -0.3777296216785539]",{'runtime': 5},-1.3959636648543248,"[1.2738286200903015, 0.4511026088950824, 0.2882307806951076, 0.5714419526948638]",0.5708675384521484,1.0387376905980343,6.904872894287109,0.01,0.08414084959788146,0.5342921828829891,GLS,0.2,0.7487570077029301,0.7915052633529431,17.0,0.10355533449357296,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[0.4553286984214081, 0.569389904212573, 0.14206264970545993, 0.2734404850214011]",-1.1980199515808367,0.6177712364722806,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",1709321912.106525,,"[0.2782672925567373, 0.25084685070216334, 0.16748128622515257, 0.34214226111398116]","[1.2625086580821896, 0.444015945763459, 0.2836859615540577, 0.562405749310426]",4,"[0.031207599859463583, 0.10838188029050748, -0.008197548451980535, -0.011375930372569565]",1.440221737360842,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,3,True,,run_o9zobpb6
964,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,12.0,140.0,"[-0.22618736462111505, -0.2178214721464324, -0.248432947768011]","[0.08200452036470915, 0.05232555186392778, 0.19788206568739664]",0.0022096633911132812,"[-0.12700910734439552, -0.17121594942183171, -0.1321330425252012]",{'runtime': 5},-0.6924417845355584,"[1.1983898128973356, 0.5584546287950503, 0.3414312562374778]",0.5168547630310059,0.411122355831943,6.946737051010132,0.01,0.06798986682630745,0.2404597840771904,GLS,0.2,0.40040710180888095,0.4022209352215625,20.0,0.07892754195164461,True,"[1.3253989202417311, 0.729670578216882, 0.47356429876267897]","[0.21241860727104112, 0.21208300790814288, 0.2677327282425034]",-0.4303580992914284,0.2508094009637718,"[0.30819188498582417, 0.27014702401036017, 0.4463150134554077]",1709321894.861887,"{'size': 26353, '_type': 'image-file', 'width': 800, 'format': 'png', 'height': 800, 'sha256': '028b533b2cda545cdd788978c8b34bbf38467020a9d59979e85ef44d74ea3bd7', 'path': 'media/images/line vs geodesic_5_028b533b2cda545cdd78.png'}","[0.11432276621047066, 0.16719094545003854, 0.1296086441714338]","[1.1915466554828136, 0.5528152653360796, 0.33790341016876185]",5,"[0.06870942938194335, 0.04427388782384173, 0.16985685260389943]",0.6922343434216874,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.2,2,True,,run_749dr85x
965,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,6.0,299.0,"[-3.086008223987051, -1.296202086341921, -0.8658633985166913, -1.5052714597811672, -1.146123009712488, -1.3921595551117278, -0.3424638732887583, -0.717325500927016, -1.150051271127693, -0.515920814589181, -0.879344487454355]","[0.10943930167031492, -0.030218574300366376, 0.192215544016126, 0.15345622813728915, 0.07826832295803625, 0.02901914303508737, 0.046946950628988904, 0.20599155697536217, 0.18763813614635397, 0.03930170358275162, 0.2021893535271682]",0.00271749496459961,"[-0.7816555620172347, -0.37589309156841544, -0.27441389200495947, -0.5236606734056809, -0.3642542066526673, -0.38835156756030154, -0.10308091347390326, -0.20525176683725407, -0.3325492489654733, -0.16289013099515415, -0.2805030305499109]",{'runtime': 7},-12.896733680838048,"[1.36198442232505, 0.35377748664846653, 0.1991504067577195, 0.4255109009677368, 0.3006820947506793, 0.4272194116912982, 0.08103891373997214, 0.15669470597771587, 0.26673792342382713, 0.13424373124278527, 0.18634608098174252]",2.648282051086426,2.973760262322558,8.967096090316772,0.01,0.25774176217600997,0.9816477495548472,GLS,0.1,4.523796049725279,4.375022375685816,13.0,0.30765085320639957,True,"[2.143639984342285, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997, 0.1841198272138754, 0.36194647281496994, 0.5992871723893004, 0.2971338622379394, 0.46684911153165337]","[2.8903234850665727, 1.2073158358594585, 0.9165477970797258, 1.48927602050845, 1.119682821197337, 1.3207318064768698, 0.34770674785929373, 0.7847457745902584, 1.1846077106373865, 0.5064059712493052, 0.9363471623961064]",-3.7925040840309543,1.2860251538878549,"[3.1954475256573662, 1.2659835120415546, 1.0580789425328172, 1.6587276879184565, 1.2243913326705242, 1.4211786981468153, 0.3894108239177472, 0.9233170579023782, 1.3376894072740466, 0.5552225181719327, 1.0815338409815232]",1709321882.548969,,"[0.5254032058105336, 0.3018347934925378, 0.22675147101837817, 0.4279112387394036, 0.29730792927011884, 0.30274565300371886, 0.08458441282327236, 0.1680103213220219, 0.27186594155550325, 0.13295787773680515, 0.2343874175502641]","[1.3038358106427494, 0.33530847947473597, 0.19039721645357657, 0.40505524508116936, 0.2859314597312796, 0.4053259892377876, 0.07717997793459325, 0.1501935166289325, 0.2542510724527409, 0.1276809459679033, 0.1781245706019001]",4,"[0.12304540991868695, 0.0024207465296713776, 0.106463980170767, 0.09792810072842958, 0.05448837645454642, 0.03596514866898014, 0.02790351195136658, 0.11152258056966063, 0.10800202557031502, 0.02637992860615603, 0.11112235678995824]",12.703691132920763,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,10,True,,run_haqcg8ce
966,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,5.0,143.0,"[-1.8685917276411044, -0.9467990692493792, -0.7313570040291533, -1.0988756682226146, -0.8408087589562874, -0.8707872471215791]","[0.2750998039078596, 0.1743373991811488, 0.38839572720254706, 0.17260471208791653, 0.32830900405510927, 0.1431105100527569]",0.0023877620697021484,"[-0.6242536245853869, -0.3481758043667702, -0.26681637657598023, -0.4777289118399965, -0.337587926870244, -0.4081257215635708]",{'runtime': 6},-6.357219475220117,"[1.3160827592660922, 0.38149477385011177, 0.2067479221866987, 0.47144266253342126, 0.32734837453310256, 0.4074452576880289]",1.3860459327697754,1.9877309628634965,7.705975294113159,0.01,0.16662359449933725,0.8301940879350707,GLS,0.1,2.756030501025278,2.6679556749847873,11.0,0.2108013151358745,True,"[1.940336383851479, 0.729670578216882, 0.47356429876267897, 0.9491715743734176, 0.6649363014033466, 0.8155709792515997]","[1.7230927471548394, 0.9287281407552174, 0.8270153902188, 1.0570212378641275, 0.889907400173664, 0.8325979672788423]",-2.4626883658019487,1.0444458260444809,"[2.143691531548964, 1.1211364684305278, 1.1197527312317004, 1.2714803803105312, 1.1691177630113967, 1.013897757174336]",1709321868.0803125,,"[0.4379563238614499, 0.28908370478608675, 0.2304156038656361, 0.40237536486762326, 0.2846188936416233, 0.34328107184107726]","[1.2792273290456713, 0.3679624548317836, 0.1999000972512536, 0.4547151105472478, 0.3160590754649512, 0.39294652484361486]",4,"[0.19411463274285332, 0.11519398794393818, 0.24536166343660637, 0.11570101457489274, 0.21020104184998145, 0.09628514627335638]",6.258362883445491,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,5,True,,run_qbbo3odh
967,"[-0.5, -0.46551724137931033, -0.43103448275862066, -0.39655172413793105, -0.3620689655172414, -0.3275862068965517, -0.2931034482758621, -0.25862068965517243, -0.22413793103448276, -0.1896551724137931, -0.15517241379310345, -0.1206896551724138, -0.08620689655172414, -0.051724137931034475, -0.017241379310344862, 0.017241379310344862, 0.051724137931034475, 0.0862068965517242, 0.1206896551724138, 0.15517241379310345, 0.18965517241379315, 0.22413793103448276, 0.2586206896551724, 0.2931034482758621, 0.3275862068965517, 0.3620689655172413, 0.39655172413793105, 0.43103448275862066, 0.4655172413793104, 0.5]",3,11.0,189.0,"[-0.4677934582180345, -0.4831020397841764, -0.16022630563779233, -0.33061907230954307]","[0.03768420274915114, 0.20235495970409703, -0.021402784116871063, -0.05865681800931155]",0.0011646747589111328,"[-0.35106259125801076, -0.283259409561887, -0.18019890019786905, -0.3615451784371372]",{'runtime': 5},-1.4417408759495465,"[1.2791548713452026, 0.44641116865499497, 0.2933653985648099, 0.5876263959362805]",0.6408381462097168,1.0219634536075115,6.995851993560791,0.01,0.05233124564401079,0.5245629454637294,GLS,0.1,0.7662895930314975,0.8160562753150504,21.0,0.05969067651953687,True,"[1.630217462603213, 0.729670578216882, 0.47356429876267897, 0.9491715743734176]","[0.4724813051522698, 0.5789736678244428, 0.14574950518998386, 0.2936934361974533]",-1.176066079454904,0.6055306728562979,"[0.5054776609671856, 0.6854569994882734, 0.13882352152092126, 0.2719622543002315]",1709321855.199641,,"[0.27522491016928075, 0.2568415814591085, 0.16294110957914398, 0.32695585239997826]","[1.269945653161049, 0.4400128052064077, 0.28917773772116123, 0.5792468638184427]",4,"[0.01944084764053361, 0.10101617273775246, -0.01049107828539661, -0.02887508650043799]",1.49089791436415,,30,3,True,False,-1,GLS,0.01,/home/adele/code/my28brains/project_regression,torch.float64,hyperboloid,True,0.1,3,True,,run_mxyiyd5e
